id,trade_px,trade_volume,b1,b2,b3,b4,b5,a1,a2,a3,a4,a5,bq1,bq2,bq3,bq4,bq5,aq1,aq2,aq3,aq4,aq5,order_date_time,trades_date_time,update_type
3642,1189.3,0.238,1189,1188.7,1187.7,1187.14,1186.82,1190.81,1191.09,1191.2,1191.27,1191.55,1.972,1.898,1.464,1.2,1.2,1.03047,1.05337,2.63,1.05346,1.05346,2017-04-07D10:47:46.822894000,2017-04-07D10:45:47.606738000,1
3643,1190.81,0.0458,1189,1188.7,1187.7,1187.14,1186.82,1190.81,1191.09,1191.2,1191.27,1191.55,1.972,1.898,1.464,1.2,1.2,1.03047,1.05337,2.63,1.05346,1.05346,2017-04-07D10:47:46.822894000,2017-04-07D10:47:47.799959000,2
3644,1190.81,0.0458,1189,1188.7,1187.7,1187.42,1187.14,1191.2,1191.44,1191.55,1191.87,1191.99,1.972,1.898,1.464,1.0528,1.2,2.63,1.0528,1.05346,1.05342,1.0528,2017-04-07D10:48:02.275953000,2017-04-07D10:47:47.799959000,1
3645,1190.81,0.0458,1189,1188.7,1187.7,1187.67,1187.42,1191.2,1191.44,1191.72,1191.99,1192.28,1.972,1.898,1.464,1.2,1.0528,2.63,1.0528,1.0528,1.0528,1.05282,2017-04-07D10:48:12.685192000,2017-04-07D10:47:47.799959000,1
3646,1191.2,0.1,1189,1188.7,1187.7,1187.67,1187.42,1191.2,1191.44,1191.72,1191.99,1192.28,1.972,1.898,1.464,1.2,1.0528,2.63,1.0528,1.0528,1.0528,1.05282,2017-04-07D10:48:12.685192000,2017-04-07D10:48:20.441765000,2
3647,1191.2,0.1,1189,1188.7,1187.7,1187.67,1187.42,1191.2,1191.44,1191.72,1191.99,1192.28,1.972,1.948,1.464,1.2,1.0528,2.58,1.0528,1.0528,1.0528,1.05282,2017-04-07D10:48:20.864748000,2017-04-07D10:48:20.441765000,1
3648,1191.2,0.1,1189,1188.7,1187.7,1187.42,1187.11,1191.2,1191.44,1191.72,1191.99,1192.28,1.972,1.948,1.464,1.0528,1.0528,2.58,1.0528,1.0528,1.0528,1.05282,2017-04-07D10:48:32.732935000,2017-04-07D10:48:20.441765000,1
3649,1191.2,0.1,1189,1188.7,1187.7,1187.54,1187.35,1191.2,1191.6,1191.99,1192.28,1192.55,1.972,1.948,1.464,1.05269,1.2,2.58,1.05269,1.0528,1.05282,1.05282,2017-04-07D10:48:48.712698000,2017-04-07D10:48:20.441765000,1
3650,1191.2,0.1,1189,1188.7,1187.7,1187.54,1187.35,1191.2,1191.6,1191.87,1191.99,1192.28,1.972,1.948,1.464,1.05269,1.2,2.58,1.05269,1.05269,1.0528,1.05282,2017-04-07D10:48:50.992449000,2017-04-07D10:48:20.441765000,1
3651,1191.2,0.1,1189,1188.7,1188.37,1188.09,1187.7,1191.2,1191.99,1192.28,1192.42,1192.55,1.972,1.948,1.05195,1.05195,1.464,2.58,1.0528,1.05282,1.05195,1.05282,2017-04-07D10:49:10.357737000,2017-04-07D10:48:20.441765000,1
3652,1191.2,0.1,1189,1188.7,1188.37,1188.1,1188.09,1191.2,1192.42,1192.55,1192.59,1192.7,1.972,1.948,1.05195,1.05169,1.05195,2.58,1.05195,1.05282,1.2,1.05195,2017-04-07D10:49:24.009395000,2017-04-07D10:48:20.441765000,1
3653,1191.2,0.1,1189,1188.7,1188.37,1188.1,1188.09,1191.2,1192.42,1192.7,1192.96,1193,1.972,1.948,1.05195,1.05169,1.05195,2.58,1.05195,1.05195,1.2,2.291,2017-04-07D10:49:46.203678000,2017-04-07D10:48:20.441765000,1
3654,1191.2,0.1,1189,1188.7,1188.37,1188.1,1188.09,1191,1191.2,1192.42,1192.7,1192.96,1.972,1.948,1.05195,1.05169,1.05195,1.5,2.58,1.05195,1.05195,1.2,2017-04-07D10:50:19.390423000,2017-04-07D10:48:20.441765000,1
3655,1191.2,0.1,1189,1188.7,1188.37,1188.1,1188.09,1191,1191.2,1192.42,1192.7,1193,1.972,1.948,1.05195,1.05169,1.05195,1.5,2.58,1.05195,1.05195,2.291,2017-04-07D10:50:39.171612000,2017-04-07D10:48:20.441765000,1
3656,1191,1.6,1189,1188.7,1188.37,1188.1,1188.09,1191,1191.2,1192.42,1192.7,1193,1.972,1.948,1.05195,1.05169,1.05195,1.5,2.58,1.05195,1.05195,2.291,2017-04-07D10:50:39.171612000,2017-04-07D10:50:44.766836000,2
3657,1191,1.6,1189.15,1189,1188.7,1188.59,1188.09,1191,1191.2,1193,1193.2,1193.26,1.05125,1.972,1.948,1.05125,1.05195,0.7,2.58,2.291,1.05125,1.05169,2017-04-07D10:50:51.704149000,2017-04-07D10:50:44.766836000,1
3658,1191,1.6,1189.15,1189,1188.7,1188.59,1188.37,1191,1191.2,1193,1193.2,1193.26,1.05125,1.972,1.948,1.05125,1.2,0.7,2.58,2.291,1.05125,1.05169,2017-04-07D10:51:00.327270000,2017-04-07D10:50:44.766836000,1
3659,1191,1.6,1189,1188.7,1188.59,1188.4,1188.37,1191,1191.2,1193,1193.2,1193.26,1.972,1.948,1.05125,1.05193,1.2,0.7,2.58,2.291,1.05125,1.05169,2017-04-07D10:51:02.686779000,2017-04-07D10:50:44.766836000,1
3660,1191,1.6,1189,1188.7,1188.4,1188.37,1188.09,1191,1191.2,1192.45,1193,1193.48,1.972,1.948,1.05193,1.2,1.05195,0.7,2.58,1.05193,3.34293,1.05125,2017-04-07D10:51:04.390597000,2017-04-07D10:50:44.766836000,1
3661,1191,1.6,1189,1188.73,1188.7,1188.42,1188.4,1191,1191.2,1192.45,1193,1193.48,1.972,1.2,1.948,1.2,1.05193,0.7,2.58,1.05193,3.34293,1.05125,2017-04-07D10:51:11.124305000,2017-04-07D10:50:44.766836000,1
3662,1191,1.6,1189,1188.73,1188.7,1188.42,1188.4,1191,1191.2,1192.45,1193,1193.03,1.972,1.2,1.948,2.25166,1.05193,0.7,2.58,1.05193,3.34293,1.05166,2017-04-07D10:51:15.649500000,2017-04-07D10:50:44.766836000,1
3663,1191,1.6,1189,1188.7,1188.42,1188.4,1187.88,1191,1191.2,1192.45,1193,1193.03,1.972,1.948,1.05166,1.05193,1.2,0.7,2.58,1.05193,3.34293,1.05166,2017-04-07D10:51:45.058378000,2017-04-07D10:50:44.766836000,1
3664,1191,1.6,1188.42,1188.4,1187.88,1187.87,1187.85,1189.3,1189.6,1191,1191.2,1192.45,0.97166,1.05193,1.2,1.05166,1.2,1.94,1.98,0.7,2.58,1.05193,2017-04-07D10:51:50.128165000,2017-04-07D10:50:44.766836000,1
3665,1188.42,0.16,1188.42,1188.4,1187.88,1187.87,1187.85,1189.3,1189.6,1191,1191.2,1192.45,0.97166,1.05193,1.2,1.05166,1.2,1.94,1.98,0.7,2.58,1.05193,2017-04-07D10:51:50.128165000,2017-04-07D10:51:52.768580000,2
3666,1188.42,0.7941682,1188.42,1188.4,1187.88,1187.87,1187.85,1189.3,1189.6,1191,1191.2,1192.45,0.97166,1.05193,1.2,1.05166,1.2,1.94,1.98,0.7,2.58,1.05193,2017-04-07D10:51:50.128165000,2017-04-07D10:52:06.953628000,2
3667,1188.42,0.7941682,1188.43,1188.42,1188.4,1188.19,1187.87,1189.3,1189.6,1191.2,1192.45,1193,0.01354814,0.27166,1.05193,1.2,1.05166,1.94,1.98,2.58,1.05193,3.34293,2017-04-07D10:52:12.158516000,2017-04-07D10:52:06.953628000,1
3668,1188.42,0.7941682,1188.43,1188.42,1188.4,1188.19,1187.96,1189.3,1189.6,1191.2,1192.45,1193,0.01354814,0.27166,1.05193,1.2,1.2,1.94,1.98,2.58,1.05193,3.34293,2017-04-07D10:52:22.829416000,2017-04-07D10:52:06.953628000,1
3669,1188.42,0.7941682,1188.43,1188.4,1188.19,1187.96,1187.87,1189.3,1189.6,1190.84,1191.2,1193,0.01354814,1.05193,1.2,1.2,1.05166,1.94,1.98,1.0534,2.58,3.34293,2017-04-07D10:52:24.181012000,2017-04-07D10:52:06.953628000,1
3670,1188.42,0.7941682,1188.19,1187.96,1187.87,1187.84,1187.7,1189.3,1189.6,1190.84,1191.2,1191.39,0.4635481,1.2,1.05166,1.05193,1.464,1.94,1.98,1.0534,2.58,1.0534,2017-04-07D10:52:26.221895000,2017-04-07D10:52:06.953628000,1
3671,1188.19,0.1308919,1188.19,1187.96,1187.87,1187.84,1187.7,1189.3,1189.6,1190.84,1191.2,1191.39,0.4635481,1.2,1.05166,1.05193,1.464,1.94,1.98,1.0534,2.58,1.0534,2017-04-07D10:52:26.221895000,2017-04-07D10:52:34.890811000,2
3672,1188.19,0.1308919,1188.19,1187.96,1187.7,1187.66,1187.58,1189.3,1189.6,1190.57,1191.2,1191.39,0.4635481,1.2,1.464,1.05159,1.2,1.94,1.98,1.05339,2.58,1.0534,2017-04-07D10:52:45.116570000,2017-04-07D10:52:34.890811000,1
3673,1188.19,0.1308919,1188.19,1187.96,1187.7,1187.66,1187.58,1189.3,1189.6,1190.57,1191.12,1191.2,0.4635481,1.2,1.464,1.05159,1.2,1.94,1.98,1.05339,1.05339,2.58,2017-04-07D10:52:45.465420000,2017-04-07D10:52:34.890811000,1
3674,1188.19,0.1308919,1188.08,1187.76,1187.7,1187.58,1187.33,1189.3,1189.6,1190.55,1190.57,1191.12,1.2,1.2,1.464,1.2,1.2,1.94,1.98,1.05366,1.05339,1.05339,2017-04-07D10:53:01.804706000,2017-04-07D10:52:34.890811000,1
3675,1188.19,0.1308919,1188.08,1187.76,1187.7,1187.29,1186.97,1189.3,1189.6,1190.55,1190.57,1191.12,1.2,1.2,1.464,1.2,1.2,1.94,1.98,1.05366,1.05339,1.05339,2017-04-07D10:53:18.228664000,2017-04-07D10:52:34.890811000,1
3676,1188.19,0.1308919,1187.7,1187.29,1187.14,1186.97,1186.93,1189.3,1189.6,1190.55,1190.57,1191.12,1.464,1.2,1.2,1.2,1.05301,1.94,1.98,1.05366,1.05339,1.05339,2017-04-07D10:53:35.024732000,2017-04-07D10:52:34.890811000,1
3677,1188.19,0.1308919,1187.7,1186.97,1186.93,1186.88,1186.86,1189.3,1189.6,1190.55,1190.57,1191.12,1.464,1.2,1.05301,1.2,1.2,1.94,1.98,1.05366,1.05339,1.05339,2017-04-07D10:53:47.233971000,2017-04-07D10:52:34.890811000,1
3678,1188.19,0.1308919,1187.7,1187.49,1186.97,1186.93,1186.88,1189.3,1189.6,1190.55,1190.57,1191.12,1.464,1.2,1.2,1.05301,1.2,1.94,1.98,1.05366,1.05339,1.05339,2017-04-07D10:53:52.070045000,2017-04-07D10:52:34.890811000,1
3679,1188.19,0.1308919,1187.7,1187.49,1186.93,1186.86,1186.83,1189.3,1189.6,1190.55,1190.57,1191.12,1.464,1.2,1.05301,1.2,1.2,1.94,1.98,1.05366,1.05339,1.05339,2017-04-07D10:53:56.650428000,2017-04-07D10:52:34.890811000,1
3680,1188.19,0.1308919,1187.7,1187.06,1186.93,1186.83,1186.7,1189.3,1189.6,1190.55,1190.57,1191.12,1.464,1.2,1.05301,1.2,1.073,1.94,1.98,1.05366,1.05339,1.05339,2017-04-07D10:54:07.233550000,2017-04-07D10:52:34.890811000,1
3681,1188.19,0.1308919,1187.7,1186.93,1186.83,1186.7,1186.66,1189.3,1189.6,1190.55,1190.57,1191.12,1.464,1.05301,1.2,1.073,1.05301,1.94,1.98,1.05366,1.05339,1.05339,2017-04-07D10:54:20.366360000,2017-04-07D10:52:34.890811000,1
3682,1188.19,0.1308919,1187.7,1187.4,1187.08,1186.93,1186.7,1189.3,1189.6,1190.55,1190.57,1191.12,1.464,1.2,1.2,1.05301,1.073,1.94,1.98,1.05366,1.05339,1.05339,2017-04-07D10:54:25.945413000,2017-04-07D10:52:34.890811000,1
3683,1188.19,0.1308919,1187.7,1186.94,1186.93,1186.7,1186.66,1189.3,1189.6,1190.55,1190.57,1191.12,1.464,1.2,1.05301,1.073,1.05301,1.94,1.98,1.05366,1.05339,1.05339,2017-04-07D10:54:29.620114000,2017-04-07D10:52:34.890811000,1
3684,1188.19,0.1308919,1187.7,1186.93,1186.7,1186.66,1186.53,1189.3,1189.6,1190.55,1190.57,1191.12,1.464,1.05301,1.073,1.05301,1.2,1.94,1.98,1.05366,1.05339,1.05339,2017-04-07D10:55:32.263868000,2017-04-07D10:52:34.890811000,1
3685,1188.19,0.1308919,1187.7,1186.93,1186.7,1186.66,1186.12,1189.3,1189.6,1190.55,1190.57,1191.12,1.464,1.05301,1.073,1.05301,1.2,1.94,1.98,1.05366,1.05339,1.05339,2017-04-07D10:55:40.568026000,2017-04-07D10:52:34.890811000,1
3686,1188.19,0.1308919,1187.7,1186.93,1186.7,1186.66,1185.96,1189.3,1189.6,1190.55,1190.57,1190.89,1.464,1.05301,1.073,1.05301,1.05339,1.94,1.98,1.05366,1.05339,1.2,2017-04-07D10:56:33.132279000,2017-04-07D10:52:34.890811000,1
3687,1188.19,0.1308919,1187.7,1186.93,1186.7,1186.66,1186.01,1189.3,1189.6,1190.55,1190.57,1191.12,1.464,1.05301,1.073,1.05301,1.2,1.94,1.98,1.05366,1.05339,1.05339,2017-04-07D10:56:35.129731000,2017-04-07D10:52:34.890811000,1
3688,1188.19,0.1308919,1187.7,1187.41,1186.93,1186.7,1186.66,1189.3,1189.6,1190.55,1190.57,1191.12,1.464,1.2,1.05301,1.073,1.05301,1.94,1.98,1.05366,1.05339,1.05339,2017-04-07D10:57:31.355566000,2017-04-07D10:52:34.890811000,1
3689,1188.19,0.1308919,1187.7,1187.41,1187.1,1186.93,1186.7,1189.3,1189.6,1190.55,1190.57,1191.12,1.464,1.2,1.2,1.05301,1.073,1.94,1.98,1.05366,1.05339,1.05339,2017-04-07D10:57:36.003227000,2017-04-07D10:52:34.890811000,1
3690,1188.19,0.1308919,1187.7,1187.41,1187.1,1186.96,1186.93,1189.3,1189.6,1190.55,1190.57,1191.12,1.464,1.2,1.2,1.2,1.05301,1.94,1.98,1.05366,1.05339,1.05339,2017-04-07D10:57:40.988045000,2017-04-07D10:52:34.890811000,1
3691,1188.19,0.1308919,1187.7,1187.42,1187.41,1187.14,1187.1,1189.3,1189.6,1191.12,1191.2,1191.48,1.464,1.05259,1.2,1.05259,1.2,1.94,1.98,1.05339,2.58,1.05259,2017-04-07D10:57:52.224331000,2017-04-07D10:52:34.890811000,1
3692,1188.19,0.1308919,1187.7,1187.42,1187.41,1187.14,1187.1,1189.3,1189.6,1191.2,1191.48,1191.75,1.464,1.05259,1.2,1.05259,1.2,1.94,1.98,2.58,1.05259,1.05259,2017-04-07D10:58:14.477638000,2017-04-07D10:52:34.890811000,1
3693,1188.19,0.1308919,1187.78,1187.7,1187.42,1187.26,1187.14,1189.3,1189.6,1191.2,1191.48,1191.75,1.2,1.464,1.05259,1.2,1.05259,1.94,1.98,2.58,1.05259,1.05259,2017-04-07D10:59:22.212869000,2017-04-07D10:52:34.890811000,1
3694,1188.19,0.1308919,1187.7,1187.42,1187.14,1186.92,1186.87,1189.3,1189.6,1191.2,1191.48,1191.75,1.464,1.05259,1.05259,1.2,2.25259,1.94,1.98,2.58,1.05259,1.05259,2017-04-07D10:59:51.135277000,2017-04-07D10:52:34.890811000,1
3695,1188.19,0.1308919,1187.7,1187.42,1187.14,1186.87,1186.7,1189.3,1189.6,1191.2,1191.48,1191.75,1.464,1.05259,1.05259,1.05259,1.073,1.94,1.98,2.58,1.05259,1.05259,2017-04-07D10:59:58.067089000,2017-04-07D10:52:34.890811000,1
3696,1188.19,0.1308919,1187.7,1187.42,1187.14,1187.11,1186.87,1189.3,1189.6,1191.2,1191.48,1191.75,1.464,1.05259,1.05259,1.2,1.05259,1.94,1.98,2.58,1.05259,1.05259,2017-04-07D11:00:09.147070000,2017-04-07D10:52:34.890811000,1
3698,1188.19,0.1308919,1187.87,1187.7,1187.55,1187.42,1187.14,1189.3,1189.6,1191.2,1191.48,1191.75,1.2,1.464,1.2,1.05259,1.05259,1.94,1.98,2.58,1.05259,1.05259,2017-04-07D11:00:36.024392000,2017-04-07D10:52:34.890811000,1
3699,1188.19,0.1308919,1188.25,1187.97,1187.87,1187.7,1187.55,1189.3,1189.6,1191.2,1192.04,1192.3,1.05186,1.05186,1.2,1.582,1.2,1.822,1.98,2.58,1.05259,1.05186,2017-04-07D11:00:44.908146000,2017-04-07D10:52:34.890811000,1
3700,1189.3,0.236,1188.25,1187.97,1187.87,1187.7,1187.55,1189.3,1189.6,1191.2,1192.04,1192.3,1.05186,1.05186,1.2,1.582,1.2,1.822,1.98,2.58,1.05259,1.05186,2017-04-07D11:00:44.908146000,2017-04-07D11:00:51.045519000,2
3701,1189.3,0.236,1188.25,1187.97,1187.87,1187.82,1187.7,1189.3,1189.6,1191.2,1192.3,1192.58,1.05186,1.05186,1.2,1.05174,1.582,1.822,1.98,2.58,1.05186,1.05186,2017-04-07D11:01:05.870082000,2017-04-07D11:00:51.045519000,1
3702,1189.3,0.236,1189,1188.7,1188.25,1187.97,1187.87,1189.6,1191.2,1192.3,1192.58,1192.99,1.906,1.894,1.05186,1.05186,1.2,0.002,2.58,1.05186,1.05186,1.05174,2017-04-07D11:01:26.941161000,2017-04-07D11:00:51.045519000,1
3703,1189.6,3.956,1189,1188.7,1188.25,1187.97,1187.87,1189.6,1191.2,1192.3,1192.58,1192.99,1.906,1.894,1.05186,1.05186,1.2,0.002,2.58,1.05186,1.05186,1.05174,2017-04-07D11:01:26.941161000,2017-04-07D11:01:34.053696000,2
3704,1189.6,3.956,1189,1188.7,1188.25,1187.97,1187.82,1189.6,1191.2,1192.19,1192.3,1192.51,1.906,1.894,1.05186,1.05186,1.05174,0.002,2.58,1.2,1.05186,1.2,2017-04-07D11:01:42.832104000,2017-04-07D11:01:34.053696000,1
3705,1189.6,3.956,1189,1188.7,1188.25,1187.97,1187.82,1189.6,1191.2,1191.57,1191.89,1192.3,1.906,1.894,1.05186,1.05186,1.05174,0.002,2.58,1.2,1.2,1.05186,2017-04-07D11:02:15.534536000,2017-04-07D11:01:34.053696000,1
3706,1189.6,3.956,1189,1188.7,1188.25,1187.97,1187.82,1189.59,1189.6,1191.2,1191.57,1191.89,1.906,1.894,1.05186,1.05186,1.05174,0.01354814,0.002,2.58,1.2,1.2,2017-04-07D11:03:10.104631000,2017-04-07D11:01:34.053696000,1
3707,1189.6,3.956,1189,1188.7,1187.97,1187.82,1187.7,1189.59,1189.6,1191.2,1191.57,1191.89,1.906,1.894,1.05186,1.05174,1.582,0.01354814,0.002,2.58,1.2,1.2,2017-04-07D11:03:47.299260000,2017-04-07D11:01:34.053696000,1
3708,1189.6,3.956,1189.17,1189,1188.89,1188.7,1187.82,1189.59,1189.6,1191.2,1191.57,1191.89,1.05104,1.906,1.05104,1.894,1.05174,0.01354814,0.002,2.58,1.2,1.2,2017-04-07D11:03:49.400628000,2017-04-07D11:01:34.053696000,1
3709,1189.6,3.956,1189.17,1189,1188.89,1188.7,1187.82,1189.59,1189.6,1191.2,1191.87,1191.89,1.05104,1.906,1.05104,1.894,1.05174,0.01354814,0.002,2.58,1.2,1.2,2017-04-07D11:03:53.353382000,2017-04-07D11:01:34.053696000,1
3710,1189.6,3.956,1189.17,1189,1188.89,1188.7,1187.82,1189.59,1189.6,1191.2,1191.87,1192.19,1.05104,1.906,1.05104,1.894,1.05174,0.01354814,0.002,2.58,1.2,1.2,2017-04-07D11:03:55.104195000,2017-04-07D11:01:34.053696000,1
3711,1189.6,3.956,1189.17,1189,1188.89,1188.7,1188.63,1189.59,1189.6,1191.2,1191.87,1192.19,1.05104,1.906,1.05104,1.894,1.05102,0.01354814,0.002,2.58,1.2,1.2,2017-04-07D11:03:58.584106000,2017-04-07D11:01:34.053696000,1
3712,1189.6,3.956,1189.17,1189,1188.89,1188.7,1188.63,1189.6,1191.2,1191.87,1192.19,1192.39,1.05104,1.906,1.05104,1.894,1.05102,0.002,2.58,1.2,1.2,1.2,2017-04-07D11:04:09.022160000,2017-04-07D11:01:34.053696000,1
3713,1189.6,3.956,1189.17,1189,1188.89,1188.7,1188.63,1189.59,1189.6,1191.2,1191.49,1191.82,1.05104,1.906,1.05104,1.894,1.05102,0.01354814,0.002,2.58,1.2,1.2,2017-04-07D11:04:23.197262000,2017-04-07D11:01:34.053696000,1
3714,1189.6,3.956,1192.5,1190.6,1189.17,1189,1188.89,1193,1193.07,1193.22,1193.5,1193.56,1.331,2.654,1.05104,1.908,1.05104,0.8865481,1.2,1.05104,1.05104,1.2,2017-04-07D11:04:37.543584000,2017-04-07D11:01:34.053696000,1
3715,1193,2.808904,1192.5,1190.6,1189.17,1189,1188.89,1193,1193.07,1193.22,1193.5,1193.56,1.331,2.654,1.05104,1.908,1.05104,0.8865481,1.2,1.05104,1.05104,1.2,2017-04-07D11:04:37.543584000,2017-04-07D11:04:39.087421000,2
3716,1193,2.808904,1192.5,1190.6,1189.17,1189,1188.89,1192.99,1193,1193.07,1193.22,1193.5,1.331,2.654,1.05104,1.908,1.05104,2,0.8865481,1.2,1.05104,1.05104,2017-04-07D11:04:50.943810000,2017-04-07D11:04:39.087421000,1
3717,1193,2.808904,1192.5,1190.6,1189.17,1189,1188.89,1193,1193.07,1193.22,1193.5,1193.8,1.331,2.654,1.05104,1.908,1.05104,0.8865481,1.2,1.05104,1.05104,1.05102,2017-04-07D11:04:56.432874000,2017-04-07D11:04:39.087421000,1
3718,1193,2.808904,1192.5,1190.6,1189.17,1189,1188.89,1193,1193.22,1193.5,1193.8,1194,1.331,2.654,1.05104,1.908,1.05104,0.8865481,1.05104,1.05104,1.05102,2.388,2017-04-07D11:05:00.834184000,2017-04-07D11:04:39.087421000,1
3719,1193,2.808904,1192.5,1190.6,1189.17,1189,1188.89,1193,1193.22,1193.41,1193.5,1193.73,1.331,2.654,1.05104,1.908,1.05104,0.8865481,1.05104,1.2,1.05104,1.2,2017-04-07D11:05:04.720652000,2017-04-07D11:04:39.087421000,1
3720,1193,2.808904,1192.5,1190.6,1189.17,1189,1188.89,1193,1193.22,1193.5,1193.8,1193.81,1.331,2.654,1.05104,1.908,1.05104,0.8865481,1.05104,1.05104,1.05102,1.2,2017-04-07D11:05:29.977974000,2017-04-07D11:04:39.087421000,1
3721,1190.6,2.338,1192.5,1190.6,1189.17,1189,1188.89,1193,1193.22,1193.5,1193.8,1193.81,1.331,2.654,1.05104,1.908,1.05104,0.8865481,1.05104,1.05104,1.05102,1.2,2017-04-07D11:05:29.977974000,2017-04-07D11:05:58.667746000,2
3722,1190.6,2.338,1190.6,1189.17,1189,1188.89,1188.7,1191,1193,1193.22,1193.5,1193.8,1.485,1.05104,1.908,1.05104,1.894,1.057,0.8865481,1.05104,1.05104,1.05102,2017-04-07D11:06:07.584851000,2017-04-07D11:05:58.667746000,1
3723,1190.6,2.338,1190.6,1189.17,1189,1188.89,1188.7,1191,1193,1193.22,1193.35,1193.5,1.485,1.05104,1.908,1.05104,1.894,1.057,0.8865481,1.05104,1.2,1.05104,2017-04-07D11:06:27.211374000,2017-04-07D11:05:58.667746000,1
3724,1190.6,2.338,1190.6,1189.17,1189,1188.89,1188.7,1191,1193,1193.22,1193.35,1193.5,1.367,1.05104,1.908,1.05104,1.894,1.057,1.004548,1.05104,1.2,1.05104,2017-04-07D11:06:49.578295000,2017-04-07D11:05:58.667746000,1
3725,1190.6,0.236,1190.6,1189.17,1189,1188.89,1188.7,1191,1193,1193.22,1193.35,1193.5,1.367,1.05104,1.908,1.05104,1.894,1.057,1.004548,1.05104,1.2,1.05104,2017-04-07D11:06:49.578295000,2017-04-07D11:06:54.946814000,2
3726,1190.6,0.236,1190.6,1189,1188.7,1188.63,1188.36,1191,1192.23,1192.51,1193,1193.35,1.367,1.908,1.894,1.05102,1.05102,1.057,1.05196,1.05196,1.004548,1.2,2017-04-07D11:08:19.838485000,2017-04-07D11:06:54.946814000,1
3727,1190.6,0.236,1190.6,1189,1188.7,1188.25,1188.18,1191,1192.23,1192.51,1193,1193.35,1.367,1.908,1.894,1.05139,1.05196,1.057,1.05196,1.05196,1.004548,1.2,2017-04-07D11:08:34.903066000,2017-04-07D11:06:54.946814000,1
3728,1189,3.816,1190.6,1189,1188.7,1188.25,1188.18,1191,1192.23,1192.51,1193,1193.35,1.367,1.908,1.894,1.05139,1.05196,1.057,1.05196,1.05196,1.004548,1.2,2017-04-07D11:08:34.903066000,2017-04-07D11:08:41.679759000,2
3729,1189,3.816,1188.55,1188.23,1187.9,1187.8,1187.7,1189.1,1189.6,1191,1192.23,1192.51,1.2,1.2,0.5757,1.05102,1.582,1.441,2.241,1.057,1.05196,1.05196,2017-04-07D11:08:45.758645000,2017-04-07D11:08:41.679759000,1
3730,1187.9,0.7205319,1188.55,1188.23,1187.9,1187.8,1187.7,1189.1,1189.6,1191,1192.23,1192.51,1.2,1.2,0.5757,1.05102,1.582,1.441,2.241,1.057,1.05196,1.05196,2017-04-07D11:08:45.758645000,2017-04-07D11:08:52.186545000,2
3731,1187.9,0.7205319,1188.55,1188.23,1187.9,1187.7,1187.69,1189.1,1189.6,1191,1192.23,1192.51,1.2,1.2,0.5757,1.582,1.05139,1.441,2.241,1.057,1.05196,1.05196,2017-04-07D11:08:54.609143000,2017-04-07D11:08:52.186545000,1
3732,1187.9,0.7205319,1188.55,1188.23,1187.91,1187.9,1187.7,1189.1,1189.6,1191,1192.23,1192.51,1.2,1.2,1.2,0.5757,1.582,1.441,2.241,1.057,1.05196,1.05196,2017-04-07D11:09:08.576159000,2017-04-07D11:08:52.186545000,1
3733,1187.9,0.7205319,1188.98,1188.66,1187.91,1187.9,1187.7,1189.1,1189.6,1191,1192.23,1192.51,1.2,1.2,1.2,0.5757,1.582,1.441,2.241,1.057,1.05196,1.05196,2017-04-07D11:09:18.877247000,2017-04-07D11:08:52.186545000,1
3734,1187.9,0.7205319,1188.98,1188.66,1187.91,1187.7,1187.69,1189.1,1189.6,1190.66,1190.93,1191,1.2,1.2,1.2,1.582,1.05139,1.441,2.241,1.05264,1.05264,1.057,2017-04-07D11:09:26.349216000,2017-04-07D11:08:52.186545000,1
3735,1187.9,0.7205319,1188.98,1188.66,1188.17,1187.86,1187.7,1189.1,1189.6,1190.66,1190.93,1191,1.2,1.2,1.2,1.2,1.7,1.323,2.241,1.05264,1.05264,1.057,2017-04-07D11:09:50.252217000,2017-04-07D11:08:52.186545000,1
3736,1189.1,0.236,1188.98,1188.66,1188.17,1187.86,1187.7,1189.1,1189.6,1190.66,1190.93,1191,1.2,1.2,1.2,1.2,1.7,1.323,2.241,1.05264,1.05264,1.057,2017-04-07D11:09:50.252217000,2017-04-07D11:09:55.242508000,2
3737,1189.1,0.236,1188.98,1188.66,1188.17,1187.86,1187.7,1189.1,1189.6,1190.54,1191,1191.4,1.2,1.2,1.2,1.2,1.7,1.323,2.241,1.05249,1.057,1.05297,2017-04-07D11:09:58.458067000,2017-04-07D11:09:55.242508000,1
3738,1189.1,0.236,1188.98,1188.66,1188.17,1187.86,1187.7,1189.1,1189.6,1190.54,1190.82,1191,1.2,1.2,1.2,1.2,1.7,1.323,2.241,1.05249,1.05249,1.057,2017-04-07D11:10:02.629207000,2017-04-07D11:09:55.242508000,1
3739,1189.1,0.236,1189.09,1188.17,1187.86,1187.7,1187.54,1189.1,1189.6,1190.5,1190.54,1190.78,2.4,1.2,1.2,1.7,1.2,1.323,2.241,1.05328,1.05249,1.05328,2017-04-07D11:10:30.699871000,2017-04-07D11:09:55.242508000,1
3740,1189.1,0.236,1189.09,1188.76,1188.45,1187.7,1187.54,1189.1,1189.6,1190.5,1190.54,1190.78,2.4,1.2,1.2,1.7,1.2,1.323,2.241,1.05328,1.05249,1.05328,2017-04-07D11:10:33.049208000,2017-04-07D11:09:55.242508000,1
